"Study.ID"	"Cross.ID"	"Env.ID"	"Usable"	"File"	"Source"	"Study.name"	"Genus"	"spL.name"	"spS.name"	"species.pair"	"taxa"	"sex.det"	"hetero.males"	"trait.type"	"trait"	"Mn.spL"	"SD.spL"	"SE.spL"	"Mn.hybLS"	"SD.hybLS"	"SE.hybLS"	"Mn.hybSL"	"SD.hybSL"	"SE.hybSL"	"Mn.spS"	"SD.spS"	"SE.spS"	"Parents.spLF.spL"	"Parents.sp.spL"	"Parents.spLF.hybLS"	"Parents.sp.hybSL"	"Parents.spSF.hybSL"	"Parents.sp.hybLS"	"Parents.spSF.spS"	"Parents.sp.spS"	"lnL.lnS"	"divergence"	"N.spL"	"N.hybLS"	"N.hybSL"	"N.spS"	"reps.spL"	"reps.hybLS"	"reps.hybSL"	"reps.spS"	"Bottleneck.spLF"	"Bottleneck.sp"	"Bottleneck.spSF"	"Bottleneck.sp.1"	"Survival.spL"	"Survival.hybLS"	"Survival.hybSL"	"Survival.spS"	"surv.relat.hybLS"	"surv.relat.hybSL"	"surv.File"	"surv.Source"	"surv.Study.name"	"comments"	"parentals"	"ES.ID"	"sex"	"lnRR.dist.mother.es"	"lnRR.dist.mother.sv"	"lnRR.dist.father.es"	"lnRR.dist.father.sv"	"SMD.dist.mother.es"	"SMD.dist.mother.sv"	"SMD.dist.father.es"	"SMD.dist.father.sv"	"hyb"	"comp.ID"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table1"	"Bentrey&Hoy_1972"	"Teleogryllus"	"Teleogryllus_commodus"	"Teleogryllus_oceanicus"	"Teleogryllus_commodus_Teleogryllus_oceanicus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"No. of B-pulses per phrase"	21.5	10.4	NA	19.4	4.7	NA	18.4	4.9	NA	20.9	3	NA	12	12	12	12	12	12	12	12	-0.284187736589899	1.86084058768022	5	10	10	5	34	37	28	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES123"	"male"	0.155702270518677	1.81298192238169	-0.127398494355825	0.283239757607463	0.412936156012006	0.305683875631399	-0.534214174774462	0.309512826150999	"SL"	"comp.236"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table1"	"Bentrey&Hoy_1972"	"Teleogryllus"	"Teleogryllus_oceanicus"	"Teleogryllus_commodus"	"Teleogryllus_commodus_Teleogryllus_oceanicus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"No. of trills per phrase"	9.4	2.3	NA	4.2	1	NA	4.8	1.2	NA	2.3	1.2	NA	12	12	12	12	12	12	12	12	0.51102923383133	1.86084058768022	5	10	10	5	100	100	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES124"	"male"	0.805625163986636	0.0426953598400278	0.602175402354219	0.056044986028326	3.21248333086659	0.644001638369856	1.67789055752315	0.393843890767512	"LS"	"comp.237"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table1"	"Bentrey&Hoy_1972"	"Teleogryllus"	"Teleogryllus_oceanicus"	"Teleogryllus_commodus"	"Teleogryllus_commodus_Teleogryllus_oceanicus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"No. of trills per phrase"	9.4	2.3	NA	4.2	1	NA	4.8	1.2	NA	2.3	1.2	NA	12	12	12	12	12	12	12	12	0.51102923383133	1.86084058768022	5	10	10	5	100	100	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES124"	"male"	0.672093771362113	0.0454905997080558	0.735706794978741	0.0873969754253308	2.67181588914781	0.537953338183424	1.96038014056489	0.428103009850708	"SL"	"comp.238"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table1"	"Bentrey&Hoy_1972"	"Teleogryllus"	"Teleogryllus_commodus"	"Teleogryllus_oceanicus"	"Teleogryllus_commodus_Teleogryllus_oceanicus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Phrase repetition rate"	41.7	18.1	NA	33	7	NA	37.5	5.3	NA	28.5	2.4	NA	12	12	12	12	12	12	12	12	-0.0811067398236527	1.86084058768022	5	10	10	5	102	70	105	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES125"	"male"	0.233993567338276	3.75444035249168	0.146603474191875	0.430738836792675	0.705301533982668	0.316581675127944	0.708741743371353	0.316743828626569	"LS"	"comp.239"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table1"	"Bentrey&Hoy_1972"	"Teleogryllus"	"Teleogryllus_commodus"	"Teleogryllus_oceanicus"	"Teleogryllus_commodus_Teleogryllus_oceanicus"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Phrase repetition rate"	41.7	18.1	NA	33	7	NA	37.5	5.3	NA	28.5	2.4	NA	12	12	12	12	12	12	12	12	-0.0811067398236527	1.86084058768022	5	10	10	5	102	70	105	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES125"	"male"	0.106160195828391	2.69140822731743	0.27443684570176	0.142884485397236	0.360402902193464	0.304329675063649	1.83848132658432	0.412667119606641	"SL"	"comp.240"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_rubens"	"Gryllus_armatus"	"Gryllus_armatus_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"IPI"	19.8	3.6	NA	NA	NA	NA	17.4	2	NA	14.6	1.7	NA	12	12	12	12	12	12	12	12	-0.124880744450224	NA	5	NA	5	5	439	NA	837	785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES126"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.241"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_rubens"	"Gryllus_armatus"	"Gryllus_armatus_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"IPI"	19.8	3.6	NA	NA	NA	NA	17.4	2	NA	14.6	1.7	NA	12	12	12	12	12	12	12	12	-0.124880744450224	NA	5	NA	5	5	439	NA	837	785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES126"	"male"	0.129211731480007	0.0841884730876912	0.175448677506192	0.0189752105673156	0.74397503395292	0.427674942557262	1.36178474411603	0.492722884465358	"SL"	"comp.242"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_armatus"	"Gryllus_rubens"	"Gryllus_armatus_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Inter-chirp interval"	52.8	7.8	NA	39.2	4.8	NA	NA	NA	NA	0.0000000001	NA	NA	12	12	12	12	12	12	12	12	15.2593618676101	NA	5	5	NA	5	352	474	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES127"	"male"	0.297834443915799	0.355124603406466	26.6945276767369	NA	1.89570057413325	0.579684033338457	NA	NA	"LS"	"comp.243"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_armatus"	"Gryllus_rubens"	"Gryllus_armatus_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Inter-chirp interval"	52.8	7.8	NA	39.2	4.8	NA	NA	NA	NA	0.0000000001	NA	NA	12	12	12	12	12	12	12	12	15.2593618676101	NA	5	5	NA	5	352	474	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES127"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.244"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_campestris"	"Gryllus_rubens"	"Gryllus_campestris_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Chirp frequency"	3.35	0.3	NA	3.18	0.9	NA	NA	NA	NA	0.0000000001	NA	NA	12	12	12	12	12	12	12	12	13.6697595979584	1.60308613749749	5	1	NA	5	204	260	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES128"	"male"	0.0520791490448895	0.000945349658565723	24.1827321267325	NA	0.452134584454957	1.21703547353835	NA	NA	"LS"	"comp.245"
"s16"	NA	NA	"y"	"Bentrey&Hoy_1972_AnimBehav"	"table2"	"Bentrey&Hoy_1972"	"Gryllus"	"Gryllus_campestris"	"Gryllus_rubens"	"Gryllus_campestris_Gryllus_rubens"	"Orthoptera"	"X0"	0.31197122273624	0.31197122273624	"Chirp frequency"	3.35	0.3	NA	3.18	0.9	NA	NA	NA	NA	0.0000000001	NA	NA	12	12	12	12	12	12	12	12	13.6697595979584	1.60308613749749	5	1	NA	5	204	260	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_N of songs. N of parental pairs: 12"	NA	"ES128"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.246"
"s17"	NA	NA	"y"	"Magalhaes_2010.JEB.Cichlid"	"Fig2"	"Magalhaes&Seehausen_2010"	"Pundamilia"	"Pundamilia_pundamilia"	"Pundamilia_nyererei"	"Pundamilia_nyererei_Pundamilia_pundamilia"	"Teleost"	NA	-3.199364454444	-3.199364454444	"% red cover of body"	26.2272727272727	8.3349309763288	NA	7.1	5.12249938994628	NA	6.875	6.01949956391725	NA	2.45	1.65755844542508	NA	NA	NA	3	3	4	4	NA	NA	1.06610362791185	NA	20	5	24	11	NA	NA	NA	NA	NA	NA	NA	NA	4.57	4.51	4.84	4.86	0.29689540550224	0.441881551408566	"Van Der Sluijs_2008_Cichlid"	"text"	NA	NA	NA	"ES129"	"male"	1.30670502910251	15.5066316111268	1.06400675949063	1.71029440121962	2.34983377222411	0.3604343751417	1.42915588892904	0.354736795748483	"LS"	"comp.247"
"s17"	NA	NA	"y"	"Magalhaes_2010.JEB.Cichlid"	"Fig2"	"Magalhaes&Seehausen_2010"	"Pundamilia"	"Pundamilia_pundamilia"	"Pundamilia_nyererei"	"Pundamilia_nyererei_Pundamilia_pundamilia"	"Teleost"	NA	-3.199364454444	-3.199364454444	"% red cover of body"	26.2272727272727	8.3349309763288	NA	7.1	5.12249938994628	NA	6.875	6.01949956391725	NA	2.45	1.65755844542508	NA	NA	NA	3	3	4	4	NA	NA	1.06610362791185	NA	20	5	24	11	NA	NA	NA	NA	NA	NA	NA	NA	4.57	4.51	4.84	4.86	0.29689540550224	0.441881551408566	"Van Der Sluijs_2008_Cichlid"	"text"	NA	NA	NA	"ES129"	"male"	1.33890816959715	2.50830599444553	1.031803618996	10.9065713241064	2.65411429342771	0.17171578805959	0.846502425638505	0.14281241981307	"SL"	"comp.248"
"s18"	NA	NA	"y"	"Monti.Clasper.BiolLinnSoc"	"table1"	"Monti et al_2001"	"Spodoptera"	"Spodoptera_latifascia"	"Spodoptera_descoinsi"	"Spodoptera_descoinsi_Spodoptera_latifascia"	"Lepidoptera"	"ZW/Z0"	-3.199364454444	-3.199364454444	"clasper shape"	1117	70.47	NA	1080.83	66.62	NA	1097	42.52	NA	977.93	56.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223856061219929	0.142477586461991	30	30	30	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES130"	"male"	0.0329172555915598	1.22157835745241	0.100046450646538	0.93258749136491	0.520619296043968	0.0689253704284443	1.63989133229667	0.0890770298478478	"LS"	"comp.249"
"s18"	NA	NA	"y"	"Monti.Clasper.BiolLinnSoc"	"table1"	"Monti et al_2001"	"Spodoptera"	"Spodoptera_latifascia"	"Spodoptera_descoinsi"	"Spodoptera_descoinsi_Spodoptera_latifascia"	"Lepidoptera"	"ZW/Z0"	-3.199364454444	-3.199364454444	"clasper shape"	1117	70.47	NA	1080.83	66.62	NA	1097	42.52	NA	977.93	56.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223856061219929	0.142477586461991	30	30	30	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"ES130"	"male"	0.0180673387939709	0.624232725309125	0.114896367444127	0.397401758548323	0.339189223531818	0.067625411078001	2.34087002418706	0.112330603917813	"SL"	"comp.250"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_meanduration"	0.0381666666666667	0.0110529030877262	NA	NA	NA	NA	0.0345	0.00212132034355964	NA	0.035	0.0120277457017791	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.250574279942274	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES131"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.251"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_meanduration"	0.0381666666666667	0.0110529030877262	NA	NA	NA	NA	0.0345	0.00212132034355964	NA	0.035	0.0120277457017791	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.250574279942274	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES131"	"male"	0.101003210288872	0.0000056216176797817	-0.0143887374520997	0.00000750094797185561	0.314503152608323	0.672848681229202	-0.0381026571218287	0.750120984373312	"SL"	"comp.252"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakfrequstart"	88243.236	13841.1853318188	NA	74950	636.396103067893	NA	NA	NA	NA	72556.187	12617.0280666415	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.187670817181315	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES132"	"male"	0.163275822435002	2503904.54048204	0.0324599697366175	2125666.55917659	0.884532708922461	0.815199842762809	0.180487230585715	0.668702644191948	"LS"	"comp.253"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakfrequstart"	88243.236	13841.1853318188	NA	74950	636.396103067893	NA	NA	NA	NA	72556.187	12617.0280666415	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.187670817181315	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES132"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.254"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakamplstart"	-29.507	2.94129234634483	NA	-28.3705	3.59280955520885	NA	NA	NA	NA	-36.4873333333333	8.12400683571024	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178100606323827	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES133"	"male"	NA	0.0857389290431253	NA	2.43789899374092	-0.29092268024926	0.757053000490284	0.932627162642927	0.721028755697879	"LS"	"comp.255"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakamplstart"	-29.507	2.94129234634483	NA	-28.3705	3.59280955520885	NA	NA	NA	NA	-36.4873333333333	8.12400683571024	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.178100606323827	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES133"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.256"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_minfreqstart"	86607.43525	13818.4480690976	NA	73428.125	667.332024744804	NA	NA	NA	NA	69262.5583333333	11355.7727477618	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.171676859350942	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES134"	"male"	0.165078632658323	2589576.15151113	0.0584025602151375	1474130.84178499	0.878363127103808	0.814293481921298	0.348924334967574	0.674275928637452	"LS"	"comp.257"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_minfreqstart"	86607.43525	13818.4480690976	NA	73428.125	667.332024744804	NA	NA	NA	NA	69262.5583333333	11355.7727477618	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.171676859350942	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES134"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.258"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_maxfrequstart"	91795.0325	12995.6534045651	NA	77565.625	48.6135912065751	NA	NA	NA	NA	78189.151	12300.4108540514	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.208024563735139	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES135"	"male"	0.16843383172005	1809384.43473946	-0.00800655166962549	1754529.41150184	1.00878151037637	0.83480334463977	-0.0482345313167352	0.666812077292376	"LS"	"comp.259"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_maxfrequstart"	91795.0325	12995.6534045651	NA	77565.625	48.6135912065751	NA	NA	NA	NA	78189.151	12300.4108540514	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.208024563735139	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES135"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.260"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_bandwstart"	8864.56883333333	4581.08180042786	NA	NA	NA	NA	4068.75	662.912607362388	NA	5143.76625	2045.33698152495	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0132471493617364	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES136"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.261"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_bandwstart"	8864.56883333333	4581.08180042786	NA	NA	NA	NA	4068.75	662.912607362388	NA	5143.76625	2045.33698152495	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0132471493617364	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES136"	"male"	0.778726474406778	9969248.53424326	-0.234449717637265	418155.035270304	0.994056342359998	0.7284259174033	-0.475977189645994	0.768879523755275	"SL"	"comp.262"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_entropystart"	0.2135	0.0154369686143362	NA	NA	NA	NA	0.193	0.032526911934581	NA	0.20575	0.0209184926161837	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.279189175577749	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES137"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"LS"	"comp.263"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_entropystart"	0.2135	0.0154369686143362	NA	NA	NA	NA	0.193	0.032526911934581	NA	0.20575	0.0209184926161837	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.279189175577749	-0.115276863720744	6	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES137"	"male"	0.100946643763794	0.00000240074762279345	-0.0639716506522936	0.00000678976630959087	0.919643818571301	0.719525713731442	-0.417866314090216	0.764551021370945	"SL"	"comp.264"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakfrequend"	74352.40275	5053.63173352705	NA	73462.5	18685.2966928545	NA	NA	NA	NA	70818.2011666667	7761.64499762865	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.272430276919622	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES138"	"male"	0.0120409171903439	1561985.49730936	0.0366590256529076	1478968.89031186	0.0688226279233576	0.750394712842856	0.220619430361149	0.669708724982471	"LS"	"comp.265"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakfrequend"	74352.40275	5053.63173352705	NA	73462.5	18685.2966928545	NA	NA	NA	NA	70818.2011666667	7761.64499762865	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.272430276919622	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES138"	"male"	NA	NA	NA	NA	NA	NA	NA	NA	"SL"	"comp.266"
"s19"	"musculus.1"	NA	"y"	"Musolf_2015.PLOS1"	"S2"	"Musolf et al_2015"	"Mus"	"Mus_musculus_domesticus"	"Mus_musculus_musculus"	"Mus_musculus_domesticus_Mus_musculus_musculus"	"Mammal"	"XY"	0.31197122273624	0.31197122273624	"Complex 2_peakamplend"	-27.6895	2.71397488320483	NA	-27.6505	3.111976944002	NA	NA	NA	NA	-31.9293333333333	4.51248409046133	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.21837505149473	-0.115276863720744	4	2	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"N of indv_genetic distance_first 20 sequences were used_respectively"	NA	"ES139"	"male"	NA	0.0618689992849372	NA	0.28228683471566	-0.0110394717399261	0.750010155828025	0.862189329163474	0.713127319124377	"LS"	"comp.267"
