Study.ID,Cross.ID,File,Source,Study.name,Genus,spL.name,spS.name,species.pair,Female.pref,homologous,trait.type,trait,Mn.spL,SD.spL,SE.spL,Mn.hybLS,SD.hybLS,SE.hybLS,Mn.hybSL,SD.hybSL,SE.hybSL,Mn.spS,SD.spS,SE.spS,Parents.spLF.spL,Parents.spLM.spL,Parents.spLF.hybLS,Parents.spLM.hybSL,Parents.spSF.hybSL,Parents.spSM.hybLS,Parents.spSF.spS,Parents.spSM.spS,N.spL,N.hybLS,N.hybSL,N.spS,reps.spL,reps.hybLS,reps.hybSL,reps.spS,Bottleneck.spLF,Bottleneck.spLM,Bottleneck.spSF,Bottleneck.spSM,pheno.div.diff,pheno.div.ratio,reciprocal,distribution,source_distribution,taxa,souce_sex.determinaton,sex.determination,hetero.sex,divergence.cytb,divergence.COI,Survival.spL,Survival.hybLS,Survival.hybSL,Survival.spS,surv.relat.hybLS,surv.relat.hybSL,surv.File,surv.Source,surv.Study.name,comments,parentals,sq.divergence.COI,ES.ID
s17,Pundamilia_nyererei_Pundamilia_pundamilia,Magalhaes_2010.JEB.Cichlid,Fig2,Magalhaes&Seehausen_2010,Pundamilia,Pundamilia_nyererei,Pundamilia_pundamilia,Pundamilia_nyererei_Pundamilia_pundamilia,NA,Yes,morphology,% red cover of body,26.2272727272727,8.3349309763288,NA,6.875,6.01949956391725,NA,7.1,5.12249938994628,NA,2.45,1.65755844542508,NA,NA,NA,4,4,3,3,NA,NA,11,24,5,20,NA,NA,NA,NA,NA,NA,NA,NA,-0.633666119260813,2.97072229940458,Viable,Overlap,original study,Teleost,NA,NA,NA,NA,NA,4.86,4.84,4.51,4.57,0.0261658046431194,-0.0444517625708338,Van Der Sluijs_2008_Cichlid,text,NA,NA,NA,NA,ES100
s18,Spodoptera_descoinsi_Spodoptera_latifascia,Monti.Clasper.BiolLinnSoc,table1,Monti et al_2001,Spodoptera,Spodoptera_latifascia,Spodoptera_descoinsi,Spodoptera_descoinsi_Spodoptera_latifascia,NA,Yes,morphology,clasper shape,1117,70.47,NA,1080.83,66.62,NA,1097,42.52,NA,977.93,56.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,-0.616496701536853,-0.479186349661,Viable,Overlap,original paper,Lepidoptera,Traut W. K. Sahara and F. Marec. "Sex chromosomes and sex determination in Lepidoptera." Sexual Development 1.6 (2007): 332-346.,ZW/Z0,Female,-1.36653154442041,-1.46852108295774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102432810909029,ES101
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_meanduration,0.0381666666666667,0.0110529030877262,NA,NA,NA,NA,0.0345,0.00212132034355964,NA,0.035,0.0120277457017791,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206564244847,-0.550642391764054,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES102
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequstart,88243.236,13841.1853318188,NA,74950,636.396103067893,NA,NA,NA,NA,72556.187,12617.0280666415,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.69891167268684,-0.382411398141866,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES103
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqstart,86607.43525,13818.4480690976,NA,73428.125,667.332024744804,NA,NA,NA,NA,69262.5583333333,11355.7727477618,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.94579576233424,-0.339636655708688,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES104
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfrequstart,91795.0325,12995.6534045651,NA,77565.625,48.6135912065751,NA,NA,NA,NA,78189.151,12300.4108540514,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.38898376130606,-0.436846096271223,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES105
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwstart,8864.56883333333,4581.08180042786,NA,NA,NA,NA,4068.75,662.912607362388,NA,5143.76625,2045.33698152495,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.083104315447327,0.15492991288474,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES106
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropystart,0.2135,0.0154369686143362,NA,NA,NA,NA,0.193,0.032526911934581,NA,0.20575,0.0209184926161837,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205881693862,-0.627170966088248,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES107
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequend,74352.40275,5053.63173352705,NA,73462.5,18685.2966928545,NA,NA,NA,NA,70818.2011666667,7761.64499762865,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.110892976471283,-0.609094755540518,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES108
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqend,72380.22725,5077.62055821789,NA,71778.125,18353.8403891733,NA,NA,NA,NA,68704.39,7683.04402875269,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.0898005625511954,-0.603822003666229,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES109
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfrequend,77172.77075,5578.88770454125,NA,76237.5,19498.469491219,NA,NA,NA,NA,73259.6543333333,7707.3985466567,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.0544648980555781,-0.603950602415193,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES110
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwend,4737.12125,658.362419241045,NA,4400,1131.37084989848,NA,NA,NA,NA,4521.83383333333,641.038901793146,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.605146387466343,-0.612467890734724,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES111
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropyend,0.209166666666667,0.0126398839657121,NA,NA,NA,NA,0.203,0.0367695526217004,NA,0.20875,0.0171925371406705,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637206973775438,-0.681100703509483,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES112
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequcentre,85535.69275,9125.85774953417,NA,62084.375,37454.5623159749,NA,NA,NA,NA,61978.2051666667,9275.54600271917,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2.87097907801734,-0.187518700270179,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES113
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqcenter,80507.197,8382.73883959728,NA,69421.875,21244.1393572733,NA,NA,NA,NA,61213.2866666667,9007.74500857463,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2.23604623762699,-0.261779696671365,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES114
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfreqcenter,90638.4525,8209.64447164254,NA,95231.25,2713.52227280338,NA,NA,NA,NA,71257.7506666667,7370.4746510776,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,2.24897124646006,-0.31328342245795,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES115
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwcentre,10071.6775,4429.05185297188,NA,25728.125,23931.1451257822,NA,NA,NA,NA,9988.753,6829.43441233837,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.624857901463543,-0.671428928751264,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES116
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropycentre,0.22525,0.0343256463886699,NA,0.1705,0.0912167747730646,NA,NA,NA,NA,0.209166666666667,0.0341433253604078,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.637204640692071,-0.569967383137317,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES117
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_peakfrequmax,80739.4265,5303.47423930304,NA,82650,3676.95526217005,NA,NA,NA,NA,68118.2983333333,9187.5342106378,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.24233408326465,-0.422117032259632,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES118
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_minfreqmax,79202.79225,5361.13424131439,NA,81371.875,2930.07372454176,NA,NA,NA,NA,66305.2156666667,9378.63079479556,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.28350284088844,-0.410150676320671,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES119
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_maxfrequmax,84045.20575,4837.58065042595,NA,85321.875,3707.89118384696,NA,NA,NA,NA,72361.4995,9750.2056443413,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1.10273300996561,-0.453414375362817,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES120
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_bandwmax,6007.61466666667,2379.1891824199,NA,NA,NA,NA,3918.75,733.623285481043,NA,4802.381,1332.03164810926,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.457723379158874,-0.338966412798358,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES121
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_entropymax,0.204333333333333,0.0116390148494908,NA,NA,NA,NA,0.1925,0.0162634559672906,NA,0.195,0.0107393357957247,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205645903522,-0.612096196580827,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES122
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC2_1,1.90984863759825,1.80185506462209,NA,0.438926993660947,1.07626639748604,NA,NA,NA,NA,0.452733561976195,1.26035552844578,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,-0.636990041935305,1.5350467578226,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES123
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC1_3,3.86180168097115,3.47801527653677,NA,NA,NA,NA,1.31292920041217,0.313436287831305,NA,1.49779336756209,0.994128184533127,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.636854987199426,0.776020590818684,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES124
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,Complex 2_FAC1_4,0.55596592608489,0.647694442625577,NA,NA,NA,NA,-0.673017371172765,2.72970527287205,NA,0.487438691998915,1.15387388432275,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.6371968307351,-0.481377427661484,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES125
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_musculus,Mus_musculus_domesticus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_meanduration,0.0431428571428571,0.0216597058415588,NA,NA,NA,NA,0.033,NA,NA,0.02475,0.0116153633893506,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,-0.637204296757289,0.17252769581706,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES126
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_peakfrequstart,76228.5715,13271.3152368197,NA,75540,NA,NA,NA,NA,NA,54580.9524285714,7151.32356070127,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.58656104875899,-0.16917195858697,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES127
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_minfreqstart,74332.14275,12615.6156918626,NA,74460,NA,NA,NA,NA,NA,53274.7618571429,6927.03604147885,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.49866265235319,-0.170668356533089,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES128
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_maxfrequstart,78808.33325,12749.5641587816,NA,78860,NA,NA,NA,NA,NA,57440.0001428571,7073.59712577534,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2.54496972293392,-0.196573245185952,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES129
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_bandwstart,4411.905,626.264255053722,NA,4340,NA,NA,NA,NA,NA,4110,600.311676764108,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.592247278340648,-0.574894576391332,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES130
s19,musculus.1,Musolf_2015.PLOS1,S2,Musolf et al_2015,Mus,Mus_musculus_domesticus,Mus_musculus_musculus,Mus_musculus_domesticus_Mus_musculus_musculus,?,Yes,sound,U Shaped Inverted_entropystart,0.2115,0.0157585955380971,NA,0.221,NA,NA,NA,NA,NA,0.202285714285714,0.0233503339427527,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,-0.637205663632119,-0.615502116770274,Inviable,Allopatry,original study,Mammal,Ezaz Tariq et al. "Relationships between vertebrate ZW and XY sex chromosome systems." Current Biology 16.17 (2006): R736-R743.,XY,Male,-1.50863830616573,-1.53760200210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,N of indv_genetic distance_first 20 sequences were used_respectively,NA,0.156197714236413,ES131
