"Study.ID","Study.name","Source","Cross.ID","Genus","spL.name","spS.name","species.pair","homologous","trait.type","trait","Mn.spL","SD.spL","SE.spL","Mn.hybLS","SD.hybLS","SE.hybLS","Mn.hybSL","SD.hybSL","SE.hybSL","Mn.spS","SD.spS","SE.spS","Parents.spLF.spL","Parents.spLM.spL","Parents.spLF.hybLS","Parents.spLM.hybSL","Parents.spSF.hybSL","Parents.spSM.hybLS","Parents.spSF.spS","Parents.spSM.spS","N.spL","N.hybLS","N.hybSL","N.spS","reps.spL","reps.hybLS","reps.hybSL","reps.spS","Pheno.divergence","Reciprocal","Distribution","Source_distribution","taxa","souce_sex.determinaton","sex.determination","Hetero.sex","Genet.divergence","Survival.spL","Survival.hybLS","Survival.hybSL","Survival.spS","surv.relat.hybLS","surv.relat.hybSL","surv.File","surv.Source","surv.Study.name","comments","parentals","ES.ID","lnVR.es","lnVR.sv","cross"
"s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",176,44.5477272147525,10.5,NA,NA,NA,142.8,35,7,26.9,10.0697567001393,2.6,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,2.20835517725988,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES048",1.48072206952461,0.0651260504201681,"spL"
"s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",541.9,199.071343995061,51.4,385.2,67.5,13.5,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,"8","8",NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,3.00744616812815,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES049",1.69365255056543,0.0502450980392157,"spL"
"s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",541.9,199.071343995061,51.4,385.2,67.5,13.5,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,"8","8",NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,3.00744616812815,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES049",2.79006917808012,0.0651260504201681,"spL"
"s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.779,0.0169705627484771,0.004,NA,NA,NA,0.269,0.035,0.007,0.048,0.00348568501158668,0.0009,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.60761596987414,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES050",2.29180252421518,0.056547619047619,"spL"
"s006","Coyne_1986","table1","RMdet","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.779,0.0169705627484771,0.004,NA,NA,NA,0.269,0.035,0.007,0.048,0.00348568501158668,0.0009,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.60761596987414,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES050",1.57651313416629,0.0651260504201681,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",176,44.5477272147525,10.5,NA,NA,NA,184.2,50,10,25,5.42217668469038,1.4,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,2.32118057949571,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES051",2.20664471587488,0.056547619047619,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6T",176,44.5477272147525,10.5,NA,NA,NA,184.2,50,10,25,5.42217668469038,1.4,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,2.32118057949571,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES051",2.09976127793084,0.0651260504201681,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",612.6,115.414903716981,29.8,381.7,73,14.6,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,"8","8",NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,3.19633042987505,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES052",1.77198439383533,0.0502450980392157,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_simulans","Drosophila_sechellia","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","7T",612.6,115.414903716981,29.8,381.7,73,14.6,NA,NA,NA,49.3,12.3036579926459,2.9,NA,NA,"8","8",NA,NA,NA,NA,15,25,NA,18,NA,NA,NA,NA,3.19633042987505,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES052",2.24493939913036,0.0651260504201681,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.779,0.0169705627484771,0.004,NA,NA,NA,0.322,0.04,0.008,0.039,0.00232379000772445,0.0006,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.9274364091552,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES053",2.83079902494787,0.056547619047619,"spL"
"s006","Coyne_1986","table1","RM","Drosophila","Drosophila_sechellia","Drosophila_simulans","Drosophila_sechellia_Drosophila_simulans","Yes","morphology","6Tratio",0.779,0.0169705627484771,0.004,NA,NA,NA,0.322,0.04,0.008,0.039,0.00232379000772445,0.0006,NA,NA,NA,NA,"8","8",NA,NA,18,NA,25,15,NA,NA,NA,NA,3.9274364091552,"Inviable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.38721614328026,"NA_possibly_high","NA_possibly_high","NA_possibly_high","NA_possibly_high",NA,NA,NA,NA,NA,NA,NA,"ES053",1.98197824227445,0.0651260504201681,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Genital area",5.311,0.523117577605647,0.086,3.104,0.371048514348191,0.061,3.323,0.450124427242068,0.074,1.746,0.21,0.035,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,1.02865554942107,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES054",0.568828464381128,0.0281746031746032,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Genital area",5.311,0.523117577605647,0.086,3.104,0.371048514348191,0.061,3.323,0.450124427242068,0.074,1.746,0.21,0.035,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,1.02865554942107,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES054",0.762019693411987,0.0281746031746032,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Genital area",5.311,0.523117577605647,0.086,3.104,0.371048514348191,0.061,3.323,0.450124427242068,0.074,1.746,0.21,0.035,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,1.02865554942107,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES054",0.912301896461326,0.0281746031746032,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Tibia length",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,-0.590004929829748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES055",0.418767769805398,0.0281746031746032,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Tibia length",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,-0.590004929829748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES055",0.0133026616972284,0.0281746031746032,"spL"
"s008","Coyne.et.al_1991","table4","pn_j_irX85","Drosophila","Drosophila_sechellia","Drosophila_mauritiana","Drosophila_mauritiana_Drosophila_sechellia","Yes","morphology","Tibia length",0.469,0.0182482875908947,0.003,0.487,0.0182482875908947,0.003,0.474,0.0121655250605964,0.002,0.441,0.012,0.002,NA,NA,NA,NA,NA,NA,NA,NA,37,37,37,36,NA,NA,NA,NA,-0.590004929829748,"Viable","Allopatry","original study","Diptera","Vicoso Beatriz and Doris Bachtrog. Numerous transitions of sex chromosomes in Diptera. PLoS biology 13.4 (2015): e1002078.","XY","Male",-1.48148606012211,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES055",0.418767769805398,0.0281746031746032,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_nubilus","Haplochromis_burtoni","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy size",8.3,0.8,NA,NA,NA,NA,10,1.6,NA,8.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,34,48,NA,NA,NA,NA,-0.577316397167842,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES056",0.831191790463643,0.0257898130238556,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_nubilus","Haplochromis_burtoni","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy size",8.3,0.8,NA,NA,NA,NA,10,1.6,NA,8.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,34,48,NA,NA,NA,NA,-0.577316397167842,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES056",0.131665024576744,0.0194102276969018,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy number",6.7,1.8,NA,4.3,1,NA,NA,NA,NA,2.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,0.833602237386915,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"ES057",0.517205209092944,0.0239234449760766,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy number",6.7,1.8,NA,4.3,1,NA,NA,NA,NA,2.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,0.833602237386915,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"ES057",1.10047865671589,0.0194102276969018,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy position",1.4,0.6,NA,3.9,1.2,NA,NA,NA,NA,5.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,1.39442939779228,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"ES058",0.699526765886899,0.0239234449760766,"spL"
"s009","Crapon&Fritzsch_1984","table4","Haplochromis_burtoni_Haplochromis_nubilus","Haplochromis","Haplochromis_burtoni","Haplochromis_nubilus","Haplochromis_burtoni_Haplochromis_nubilus","Yes","morphology","egg dummy position",1.4,0.6,NA,3.9,1.2,NA,NA,NA,NA,5.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,34,NA,58,NA,NA,NA,NA,1.39442939779228,"Inviable","Allopatry","original study","Cichliformes",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"ES058",0.00186636804777902,0.0194102276969018,"spL"
"s010","Deregnaucourt_2010","table2","Coturnix_coturnix_coturnix_Coturnix_japonica","Coturnix","Coturnix_coturnix_coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix_Coturnix_japonica","Yes","sound","S2",172,86.6833317310773,17,168,59.2368128784795,11,182,54.744862772684,9,59,79.3725393319377,15,NA,NA,"8","8","15","15",NA,NA,26,29,37,28,NA,NA,NA,NA,0.963200823041581,"Viable","Allopatry","original study","Aves","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-1.74472749489669,"0.347634","0.38592000000000004","0.32175000000000004",NA,0.104479891912139,-0.0773753557103908,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,"ES059",-0.293270644059581,0.0363756613756614,"spL"
"s010","Deregnaucourt_2010","table2","Coturnix_coturnix_coturnix_Coturnix_japonica","Coturnix","Coturnix_coturnix_coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix_Coturnix_japonica","Yes","sound","S2",172,86.6833317310773,17,168,59.2368128784795,11,182,54.744862772684,9,59,79.3725393319377,15,NA,NA,"8","8","15","15",NA,NA,26,29,37,28,NA,NA,NA,NA,0.963200823041581,"Viable","Allopatry","original study","Aves","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-1.74472749489669,"0.347634","0.38592000000000004","0.32175000000000004",NA,0.104479891912139,-0.0773753557103908,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,"ES059",-0.376098552161109,0.0324074074074074,"spL"
"s010","Deregnaucourt_2010","table2","Coturnix_coturnix_coturnix_Coturnix_japonica","Coturnix","Coturnix_coturnix_coturnix","Coturnix_japonica","Coturnix_coturnix_coturnix_Coturnix_japonica","Yes","sound","S2",172,86.6833317310773,17,168,59.2368128784795,11,182,54.744862772684,9,59,79.3725393319377,15,NA,NA,"8","8","15","15",NA,NA,26,29,37,28,NA,NA,NA,NA,0.963200823041581,"Viable","Allopatry","original study","Aves","Ezaz Tariq et al. Relationships between vertebrate ZW and XY sex chromosome systems. Current Biology 16.17 (2006): R736-R743.","ZW","Female",-1.74472749489669,"0.347634","0.38592000000000004","0.32175000000000004",NA,0.104479891912139,-0.0773753557103908,"Deregnaucourt_2002_Quail","table2&3",NA,NA,NA,"ES059",0.0895906383586264,0.0385185185185185,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse/call",29.3023255813954,3.25581395348831,NA,15.3488372093024,4.18604651162792,NA,20.0000000000001,9.30232558139537,NA,4.242,0.622576902880277,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,2.29195221956442,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES060",1.90564485470671,0.25,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse/call",29.3023255813954,3.25581395348831,NA,15.3488372093024,4.18604651162792,NA,20.0000000000001,9.30232558139537,NA,4.242,0.622576902880277,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,2.29195221956442,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES060",2.74581921759115,0.291666666666667,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse/call",29.3023255813954,3.25581395348831,NA,15.3488372093024,4.18604651162792,NA,20.0000000000001,9.30232558139537,NA,4.242,0.622576902880277,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,NA,NA,NA,NA,2.29195221956442,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES060",1.65433042642578,0.25,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse duration",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,1.09061567508861,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES061",1.75960105538814,0.225,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse duration",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,1.09061567508861,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES061",1.89711998488592,0.2,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_femoralis","Hyla_chrysoscelis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse duration",48.5106382978724,7.23404255319147,NA,17.872340425532,7.23404255319147,NA,17.0212765957448,8.5106382978723,NA,15.3191489361703,1.2765957446808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,NA,NA,NA,NA,1.09061567508861,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES061",1.75960105538814,0.225,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse rise",7.60683760683761,1.19658119658119,NA,2.3931623931624,1.88034188034188,NA,1.96581196581197,1.1965811965812,NA,1.36752136752137,0.427350427350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,NA,NA,NA,NA,1.95835405129628,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES062",1.45660454092421,0.225,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse rise",7.60683760683761,1.19658119658119,NA,2.3931623931624,1.88034188034188,NA,1.96581196581197,1.1965811965812,NA,1.36752136752137,0.427350427350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,NA,NA,NA,NA,1.95835405129628,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES062",1.02961941718116,0.25,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse rise",7.60683760683761,1.19658119658119,NA,2.3931623931624,1.88034188034188,NA,1.96581196581197,1.1965811965812,NA,1.36752136752137,0.427350427350429,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,NA,NA,NA,NA,1.95835405129628,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES062",1.00461941718115,0.225,"spL"
"s11","Doherty & Gerhardt 1984","fig4","Hyla_chrysoscelis_Hyla_femoralis","Hyla","Hyla_chrysoscelis","Hyla_femoralis","Hyla_chrysoscelis_Hyla_femoralis","Yes","sound","pulse decay",7.71428571428572,2.05714285714286,NA,10.2857142857143,4.88571428571429,NA,8.4,3.25714285714286,NA,4.8,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,NA,NA,NA,NA,0.0459721991469824,"Viable","Overlap","original study","Anura","Miura I. The late replication banding patterns of chromosomes are highly conserved in the genera Rana Hyla and Bufo (Amphibia: Anura). Chromosoma 103.8 (1995): 567-574.","XY","Male",-0.00700490156865849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ES063",1.04731899428056,0.25,"spL"
